number,value,datetime_start,datetime_complete,duration,params_mu,params_sigma,state
157,13.054774812333761,2023-07-11 23:08:44.469720,2023-07-11 23:08:45.069408,0 days 00:00:00.599688,52.220575273282066,14.824035514148687,COMPLETE
194,13.136870961652924,2023-07-11 23:08:45.739939,2023-07-11 23:08:46.282282,0 days 00:00:00.542343,53.601627417800145,12.717107333547723,COMPLETE
156,13.182431402624617,2023-07-11 23:08:44.406775,2023-07-11 23:08:44.923432,0 days 00:00:00.516657,52.25178398219431,14.842763907981467,COMPLETE
46,13.249400963832096,2023-07-11 23:08:40.591113,2023-07-11 23:08:41.077386,0 days 00:00:00.486273,53.825815769182825,13.424611341846639,COMPLETE
34,13.307112939065272,2023-07-11 23:08:40.124087,2023-07-11 23:08:40.595740,0 days 00:00:00.471653,53.680732935576515,14.085451618539132,COMPLETE
158,13.324631587816642,2023-07-11 23:08:44.474142,2023-07-11 23:08:44.978116,0 days 00:00:00.503974,51.721334109928165,14.645132080050386,COMPLETE
323,13.427708745753648,2023-07-11 23:08:51.192431,2023-07-11 23:08:51.831584,0 days 00:00:00.639153,52.787108197731875,12.138085849290597,COMPLETE
75,13.479797611900281,2023-07-11 23:08:41.554906,2023-07-11 23:08:42.086441,0 days 00:00:00.531535,51.938821605709684,12.261111057157812,COMPLETE
146,13.494176539677257,2023-07-11 23:08:44.006804,2023-07-11 23:08:44.577934,0 days 00:00:00.571130,52.75139396823596,14.854455836620186,COMPLETE
13,13.65988393753593,2023-07-11 23:08:39.874410,2023-07-11 23:08:39.947131,0 days 00:00:00.072721,53.83001975467818,13.120746277538874,COMPLETE
41,13.692710210282925,2023-07-11 23:08:40.268659,2023-07-11 23:08:40.707727,0 days 00:00:00.439068,53.52508411611423,14.393590882999568,COMPLETE
152,13.73308716102199,2023-07-11 23:08:44.193807,2023-07-11 23:08:44.723413,0 days 00:00:00.529606,52.22875822503341,14.8968121119331,COMPLETE
427,13.85371882229592,2023-07-11 23:08:55.869073,2023-07-11 23:08:56.582563,0 days 00:00:00.713490,53.80155809000252,13.938316967672506,COMPLETE
92,14.042921412611083,2023-07-11 23:08:42.186156,2023-07-11 23:08:42.665316,0 days 00:00:00.479160,51.135008707503594,13.8996951125806,COMPLETE
160,14.18718450820658,2023-07-11 23:08:44.522460,2023-07-11 23:08:45.019843,0 days 00:00:00.497383,51.786833383678726,14.791775486541347,COMPLETE
39,14.409681577777402,2023-07-11 23:08:40.262114,2023-07-11 23:08:40.669364,0 days 00:00:00.407250,53.83476960723306,14.007119991721195,COMPLETE
193,14.473597531540197,2023-07-11 23:08:45.709000,2023-07-11 23:08:46.210645,0 days 00:00:00.501645,53.618802050562,12.508190493590018,COMPLETE
45,14.69408142736279,2023-07-11 23:08:40.566328,2023-07-11 23:08:40.999922,0 days 00:00:00.433594,53.970453694025124,13.421910744358387,COMPLETE
334,14.821765438305125,2023-07-11 23:08:51.722996,2023-07-11 23:08:52.405673,0 days 00:00:00.682677,53.44831991806936,12.288249837969845,COMPLETE
74,15.055605821593074,2023-07-11 23:08:41.517415,2023-07-11 23:08:42.044556,0 days 00:00:00.527141,52.26184630473838,11.979486914115068,COMPLETE
414,15.27328626817857,2023-07-11 23:08:55.300960,2023-07-11 23:08:55.986552,0 days 00:00:00.685592,52.421615934336025,15.07322455704306,COMPLETE
330,15.33735087619855,2023-07-11 23:08:51.469241,2023-07-11 23:08:52.151516,0 days 00:00:00.682275,50.98673204104597,13.297306049769992,COMPLETE
463,15.485281917243459,2023-07-11 23:08:57.558549,2023-07-11 23:08:58.233808,0 days 00:00:00.675259,53.39926456144263,14.761500912978287,COMPLETE
344,15.636088049265766,2023-07-11 23:08:52.093464,2023-07-11 23:08:52.820757,0 days 00:00:00.727293,53.92995068170547,14.095440829758259,COMPLETE
33,15.80885041372501,2023-07-11 23:08:40.122562,2023-07-11 23:08:40.544614,0 days 00:00:00.422052,54.00777811316648,13.931540292025462,COMPLETE
325,15.842822070968714,2023-07-11 23:08:51.284821,2023-07-11 23:08:51.981590,0 days 00:00:00.696769,50.929537984156646,13.339727271599198,COMPLETE
77,15.97821628794944,2023-07-11 23:08:41.642829,2023-07-11 23:08:42.179175,0 days 00:00:00.536346,52.03935732741347,11.943821348403436,COMPLETE
468,16.20941900101875,2023-07-11 23:08:57.828761,2023-07-11 23:08:58.495596,0 days 00:00:00.666835,51.130329372402,14.44980997377294,COMPLETE
76,16.38693890219809,2023-07-11 23:08:41.601429,2023-07-11 23:08:42.138776,0 days 00:00:00.537347,52.02308549669119,11.905593103271702,COMPLETE
80,16.43957619226531,2023-07-11 23:08:41.702280,2023-07-11 23:08:42.137785,0 days 00:00:00.435505,51.79414629514716,12.000247993095464,COMPLETE
412,16.46707878394712,2023-07-11 23:08:55.223502,2023-07-11 23:08:55.954519,0 days 00:00:00.731017,52.4040947119763,15.196012811009142,COMPLETE
78,16.481012746431688,2023-07-11 23:08:41.647729,2023-07-11 23:08:42.183474,0 days 00:00:00.535745,52.03613637518663,11.890949654492946,COMPLETE
309,16.695940881845875,2023-07-11 23:08:50.601610,2023-07-11 23:08:51.252433,0 days 00:00:00.650823,51.507612868574434,12.157823133327689,COMPLETE
312,16.821045169622614,2023-07-11 23:08:50.654285,2023-07-11 23:08:51.287819,0 days 00:00:00.633534,52.77338365321898,15.197293452145336,COMPLETE
36,16.89022305261691,2023-07-11 23:08:40.168017,2023-07-11 23:08:40.592415,0 days 00:00:00.424398,53.94019054479188,14.351505271516269,COMPLETE
35,17.17196485324992,2023-07-11 23:08:40.141327,2023-07-11 23:08:40.637642,0 days 00:00:00.496315,53.99382045723581,14.313013221485086,COMPLETE
120,17.539312545417435,2023-07-11 23:08:43.018481,2023-07-11 23:08:43.491829,0 days 00:00:00.473348,54.25353835436152,13.509578207528204,COMPLETE
126,17.628124907751534,2023-07-11 23:08:43.314321,2023-07-11 23:08:43.832347,0 days 00:00:00.518026,54.26417806534081,13.420321156852607,COMPLETE
124,17.669834187403108,2023-07-11 23:08:43.263651,2023-07-11 23:08:43.777684,0 days 00:00:00.514033,54.26801046194015,13.4645873381615,COMPLETE
425,17.67769094058748,2023-07-11 23:08:55.789226,2023-07-11 23:08:56.497690,0 days 00:00:00.708464,51.84027032489201,15.21521286236918,COMPLETE
38,18.58821479010225,2023-07-11 23:08:40.191814,2023-07-11 23:08:40.620294,0 days 00:00:00.428480,54.011240775217686,14.554165293731494,COMPLETE
40,18.746850977398466,2023-07-11 23:08:40.264373,2023-07-11 23:08:40.692490,0 days 00:00:00.428117,53.842392813800906,14.793385683723518,COMPLETE
115,18.893236699687538,2023-07-11 23:08:42.891308,2023-07-11 23:08:43.339053,0 days 00:00:00.447745,54.33445068922991,12.954029873070844,COMPLETE
456,18.971183332879576,2023-07-11 23:08:57.242154,2023-07-11 23:08:57.965587,0 days 00:00:00.723433,50.969399623160534,14.717743434677685,COMPLETE
113,19.146478138403925,2023-07-11 23:08:42.866940,2023-07-11 23:08:43.334471,0 days 00:00:00.467531,54.36898682527211,12.989315353353458,COMPLETE
48,19.326734800777427,2023-07-11 23:08:40.593580,2023-07-11 23:08:41.069292,0 days 00:00:00.475712,54.4325101465079,13.338424785148092,COMPLETE
79,19.458900368663205,2023-07-11 23:08:41.674816,2023-07-11 23:08:42.236912,0 days 00:00:00.562096,51.92730353869476,11.60896492423872,COMPLETE
89,19.83022789615804,2023-07-11 23:08:41.922274,2023-07-11 23:08:42.482431,0 days 00:00:00.560157,51.4431829841292,11.81537431889397,COMPLETE
88,19.834099401995076,2023-07-11 23:08:41.913969,2023-07-11 23:08:42.450248,0 days 00:00:00.536279,51.24852567386214,11.96630859735062,COMPLETE
460,19.961710348265644,2023-07-11 23:08:57.431415,2023-07-11 23:08:58.159769,0 days 00:00:00.728354,50.87521931300274,14.761659167786231,COMPLETE
93,20.07362722722813,2023-07-11 23:08:42.209992,2023-07-11 23:08:42.709289,0 days 00:00:00.499297,53.31153756076617,11.576829891764973,COMPLETE
424,20.214569345292386,2023-07-11 23:08:55.736556,2023-07-11 23:08:56.407058,0 days 00:00:00.670502,54.4528214126655,13.963898108017291,COMPLETE
83,20.258546074825343,2023-07-11 23:08:41.809017,2023-07-11 23:08:42.292339,0 days 00:00:00.483322,52.08260230382332,11.476431224431177,COMPLETE
91,20.39371634781819,2023-07-11 23:08:42.111136,2023-07-11 23:08:42.629189,0 days 00:00:00.518053,51.58309503170798,11.661952113747848,COMPLETE
84,20.516852762694626,2023-07-11 23:08:41.814910,2023-07-11 23:08:42.261993,0 days 00:00:00.447083,51.4904575714443,11.702181221261862,COMPLETE
490,20.53799724574974,2023-07-11 23:08:58.787720,2023-07-11 23:08:59.425762,0 days 00:00:00.638042,52.16754151503336,11.427375145877209,COMPLETE
85,20.72010384524479,2023-07-11 23:08:41.819044,2023-07-11 23:08:42.318952,0 days 00:00:00.499908,51.24151564592132,11.856196791180647,COMPLETE
87,20.961324908620423,2023-07-11 23:08:41.899062,2023-07-11 23:08:42.413888,0 days 00:00:00.514826,51.52170454679851,11.63125422387323,COMPLETE
37,21.227321290141482,2023-07-11 23:08:40.189485,2023-07-11 23:08:40.637212,0 days 00:00:00.447727,54.343723641877006,14.510323657103637,COMPLETE
81,21.43582971401407,2023-07-11 23:08:41.788919,2023-07-11 23:08:42.341058,0 days 00:00:00.552139,51.58304295843752,11.542644456146544,COMPLETE
485,22.082909946950885,2023-07-11 23:08:58.649102,2023-07-11 23:08:59.354936,0 days 00:00:00.705834,50.38371070137306,12.93124754602933,COMPLETE
407,22.24285363646711,2023-07-11 23:08:55.014663,2023-07-11 23:08:55.709315,0 days 00:00:00.694652,52.409807582586055,11.216066635776237,COMPLETE
86,22.273659087606745,2023-07-11 23:08:41.870865,2023-07-11 23:08:42.389869,0 days 00:00:00.519004,51.164623963760036,11.71865687613588,COMPLETE
421,22.328827665898093,2023-07-11 23:08:55.655540,2023-07-11 23:08:56.429376,0 days 00:00:00.773836,52.396891733321986,15.800088727705194,COMPLETE
423,22.81170524479887,2023-07-11 23:08:55.713779,2023-07-11 23:08:56.449582,0 days 00:00:00.735803,53.83699028342745,15.348794724446622,COMPLETE
90,22.988355195232838,2023-07-11 23:08:42.077604,2023-07-11 23:08:42.598443,0 days 00:00:00.520839,51.18403992154328,11.61269748841073,COMPLETE
304,23.039156025298887,2023-07-11 23:08:50.401354,2023-07-11 23:08:51.038909,0 days 00:00:00.637555,52.49305849233732,15.871723717503773,COMPLETE
82,23.041515684659156,2023-07-11 23:08:41.807377,2023-07-11 23:08:42.297607,0 days 00:00:00.490230,51.4852056646092,11.411646721379407,COMPLETE
433,23.194891060604366,2023-07-11 23:08:56.231416,2023-07-11 23:08:56.938907,0 days 00:00:00.707491,54.75944573724795,13.955468369857428,COMPLETE
94,24.318037000363073,2023-07-11 23:08:42.230920,2023-07-11 23:08:42.731407,0 days 00:00:00.500487,51.276331609531674,11.386166800512928,COMPLETE
21,24.71425254914652,2023-07-11 23:08:39.893442,2023-07-11 23:08:39.986945,0 days 00:00:00.093503,54.70353607628969,14.565632832525573,COMPLETE
432,25.08512380352197,2023-07-11 23:08:56.140509,2023-07-11 23:08:56.863770,0 days 00:00:00.723261,54.94779283426203,13.97369348976036,COMPLETE
24,25.169060459557805,2023-07-11 23:08:39.913295,2023-07-11 23:08:39.953043,0 days 00:00:00.039748,50.436813998984405,15.070230530765807,COMPLETE
353,25.348724700851665,2023-07-11 23:08:52.570887,2023-07-11 23:08:53.265841,0 days 00:00:00.694954,52.14525198233004,10.930907889797497,COMPLETE
342,25.46197981273324,2023-07-11 23:08:52.058104,2023-07-11 23:08:52.700366,0 days 00:00:00.642262,54.928438274883895,14.195086635479477,COMPLETE
478,26.00396747732311,2023-07-11 23:08:58.281077,2023-07-11 23:08:59.010017,0 days 00:00:00.728940,52.67659735047515,16.163260636109044,COMPLETE
28,27.530323766859585,2023-07-11 23:08:40.024717,2023-07-11 23:08:40.432746,0 days 00:00:00.408029,49.87897541093955,14.480271624332543,COMPLETE
471,27.738403975454087,2023-07-11 23:08:57.954860,2023-07-11 23:08:58.647448,0 days 00:00:00.692588,52.6369164308029,16.34609981633147,COMPLETE
31,28.246046667628928,2023-07-11 23:08:40.047615,2023-07-11 23:08:40.482477,0 days 00:00:00.434862,49.794053266637285,14.45131146756028,COMPLETE
25,28.35568401641071,2023-07-11 23:08:39.984761,2023-07-11 23:08:40.080651,0 days 00:00:00.095890,50.120230095986706,15.186888485929666,COMPLETE
26,28.77739111236715,2023-07-11 23:08:40.003074,2023-07-11 23:08:40.435985,0 days 00:00:00.432911,49.77349688527911,14.56516477483455,COMPLETE
0,28.809832844788357,2023-07-11 23:08:39.740877,2023-07-11 23:08:39.743506,0 days 00:00:00.002629,55.38230919522287,13.458012736846973,COMPLETE
30,29.121915122531885,2023-07-11 23:08:40.045638,2023-07-11 23:08:40.457279,0 days 00:00:00.411641,49.7209518312209,14.516328690161673,COMPLETE
426,29.158445972530387,2023-07-11 23:08:55.815053,2023-07-11 23:08:56.533467,0 days 00:00:00.718414,49.80269902030388,12.464548685260903,COMPLETE
32,29.187397527689335,2023-07-11 23:08:40.048695,2023-07-11 23:08:40.546854,0 days 00:00:00.498159,49.68609054506633,14.42074800308962,COMPLETE
58,29.50924889652372,2023-07-11 23:08:40.970548,2023-07-11 23:08:41.491038,0 days 00:00:00.520490,55.44951921960388,13.227468047332582,COMPLETE
343,29.68225381661798,2023-07-11 23:08:52.062335,2023-07-11 23:08:52.729220,0 days 00:00:00.666885,52.155280263345794,10.479448324092782,COMPLETE
29,29.742785744313046,2023-07-11 23:08:40.025791,2023-07-11 23:08:40.487831,0 days 00:00:00.462040,49.70410586875568,14.664366924430233,COMPLETE
1,30.33822525769534,2023-07-11 23:08:39.742821,2023-07-11 23:08:39.745201,0 days 00:00:00.002380,52.22478141222456,16.621109715719378,COMPLETE
340,31.02014153097905,2023-07-11 23:08:51.977253,2023-07-11 23:08:52.760925,0 days 00:00:00.783672,54.004647275860314,10.645859230520339,COMPLETE
458,31.467601841508067,2023-07-11 23:08:57.335407,2023-07-11 23:08:58.002637,0 days 00:00:00.667230,55.370245103318446,14.715914682243707,COMPLETE
409,32.01426408035475,2023-07-11 23:08:55.070193,2023-07-11 23:08:55.792089,0 days 00:00:00.721896,52.46411420778047,16.796526861608225,COMPLETE
27,32.3814918208727,2023-07-11 23:08:40.004506,2023-07-11 23:08:40.507505,0 days 00:00:00.502999,49.35593496406292,14.435896846330259,COMPLETE
396,32.784321719321476,2023-07-11 23:08:54.493167,2023-07-11 23:08:55.234475,0 days 00:00:00.741308,55.775142791538876,13.165005375265563,COMPLETE
271,33.81251395958,2023-07-11 23:08:48.965704,2023-07-11 23:08:49.598323,0 days 00:00:00.632619,49.24463591223343,14.582732775413213,COMPLETE
17,34.03067484607388,2023-07-11 23:08:39.890979,2023-07-11 23:08:39.970785,0 days 00:00:00.079806,55.59396322114516,11.909865829752587,COMPLETE
455,34.17409665415231,2023-07-11 23:08:57.212321,2023-07-11 23:08:58.032123,0 days 00:00:00.819802,49.088217651618024,13.393963844747782,COMPLETE
275,34.97082479662486,2023-07-11 23:08:49.125072,2023-07-11 23:08:49.817705,0 days 00:00:00.692633,49.1003747520128,14.493635398244052,COMPLETE
406,35.03822459828982,2023-07-11 23:08:54.954748,2023-07-11 23:08:55.629524,0 days 00:00:00.674776,55.999926159327224,13.13554286067054,COMPLETE
2,35.62519336251595,2023-07-11 23:08:39.758789,2023-07-11 23:08:39.760593,0 days 00:00:00.001804,54.008097807130305,10.115823942087024,COMPLETE
449,37.39537914013089,2023-07-11 23:08:56.965352,2023-07-11 23:08:57.688045,0 days 00:00:00.722693,53.386210227533425,17.203584425497606,COMPLETE
443,37.73169110525461,2023-07-11 23:08:56.604777,2023-07-11 23:08:57.305600,0 days 00:00:00.700823,51.753426859742866,17.33752235641434,COMPLETE
290,38.56186940529425,2023-07-11 23:08:49.774659,2023-07-11 23:08:50.411353,0 days 00:00:00.636694,52.52005688025862,9.530010844888622,COMPLETE
438,38.63727162816707,2023-07-11 23:08:56.451604,2023-07-11 23:08:57.183854,0 days 00:00:00.732250,51.86219598298392,9.603466990602042,COMPLETE
431,38.945735520401584,2023-07-11 23:08:56.091774,2023-07-11 23:08:56.807039,0 days 00:00:00.715265,51.92076157644669,17.487816639818334,COMPLETE
310,40.5729812620555,2023-07-11 23:08:50.603554,2023-07-11 23:08:51.283656,0 days 00:00:00.680102,51.55644942920675,17.600348050505993,COMPLETE
266,40.862138983874914,2023-07-11 23:08:48.620779,2023-07-11 23:08:49.315492,0 days 00:00:00.694713,56.58308847496864,13.099773303251903,COMPLETE
445,41.918798510069806,2023-07-11 23:08:56.727034,2023-07-11 23:08:57.458498,0 days 00:00:00.731464,48.311580999138144,13.42599551621586,COMPLETE
264,42.155674644942756,2023-07-11 23:08:48.542946,2023-07-11 23:08:49.160620,0 days 00:00:00.617674,56.70826588864039,13.021093003190911,COMPLETE
279,42.59810205924922,2023-07-11 23:08:49.213705,2023-07-11 23:08:49.843900,0 days 00:00:00.630195,48.33971085255865,14.626825671565694,COMPLETE
291,42.77161770930352,2023-07-11 23:08:49.821103,2023-07-11 23:08:50.498700,0 days 00:00:00.677597,52.51043803740014,9.097047008395027,COMPLETE
457,43.63878510252075,2023-07-11 23:08:57.267572,2023-07-11 23:08:57.930879,0 days 00:00:00.663307,48.14136608724844,13.39471960671182,COMPLETE
484,44.59150974201587,2023-07-11 23:08:58.578486,2023-07-11 23:08:59.253898,0 days 00:00:00.675412,52.15972926707922,18.090363401912114,COMPLETE
420,44.61847555700013,2023-07-11 23:08:55.630583,2023-07-11 23:08:56.331655,0 days 00:00:00.701072,52.37502349572333,18.09593206619679,COMPLETE
19,45.59809604911529,2023-07-11 23:08:39.892654,2023-07-11 23:08:39.984238,0 days 00:00:00.091584,50.50459773597322,17.80227744455007,COMPLETE
5,46.407632999427605,2023-07-11 23:08:39.794280,2023-07-11 23:08:39.795801,0 days 00:00:00.001521,57.104586547777885,12.688306236984005,COMPLETE
15,46.89483757423501,2023-07-11 23:08:39.876724,2023-07-11 23:08:39.952435,0 days 00:00:00.075711,51.74641568105581,18.295012718929872,COMPLETE
276,46.910915221844945,2023-07-11 23:08:49.156051,2023-07-11 23:08:49.913915,0 days 00:00:00.757864,47.867763112408696,14.474158541824725,COMPLETE
8,47.04136335345239,2023-07-11 23:08:39.840986,2023-07-11 23:08:39.876237,0 days 00:00:00.035251,53.26338543426187,18.246855437443987,COMPLETE
473,47.66997805567906,2023-07-11 23:08:58.023665,2023-07-11 23:08:58.712723,0 days 00:00:00.689058,52.63187218235166,18.39948926125924,COMPLETE
470,48.15138797837204,2023-07-11 23:08:57.927510,2023-07-11 23:08:58.645712,0 days 00:00:00.718202,52.62167736238501,18.449751407273297,COMPLETE
278,48.28139004312117,2023-07-11 23:08:49.211350,2023-07-11 23:08:49.840943,0 days 00:00:00.629593,51.999924330230975,8.577387329323198,COMPLETE
469,49.718489925457135,2023-07-11 23:08:57.890565,2023-07-11 23:08:58.621523,0 days 00:00:00.730958,49.01333107537197,9.991012160680837,COMPLETE
465,50.33352233244715,2023-07-11 23:08:57.711550,2023-07-11 23:08:58.429084,0 days 00:00:00.717534,51.1916911250429,18.556396077199466,COMPLETE
269,51.61439133677646,2023-07-11 23:08:48.763893,2023-07-11 23:08:49.455452,0 days 00:00:00.691559,57.66030226780271,13.051863527377257,COMPLETE
401,51.748040975115785,2023-07-11 23:08:54.764564,2023-07-11 23:08:55.496509,0 days 00:00:00.731945,47.34695589184307,13.178712907402108,COMPLETE
318,53.30856441325371,2023-07-11 23:08:51.016546,2023-07-11 23:08:51.697474,0 days 00:00:00.680928,51.62986321103847,18.949093040565753,COMPLETE
283,55.853943540968196,2023-07-11 23:08:49.387719,2023-07-11 23:08:50.069016,0 days 00:00:00.681297,52.01899062232791,7.7917960179853925,COMPLETE
18,55.93786803244332,2023-07-11 23:08:39.892074,2023-07-11 23:08:39.970273,0 days 00:00:00.078199,47.5180719552041,11.076726124489486,COMPLETE
444,56.01906994842924,2023-07-11 23:08:56.684601,2023-07-11 23:08:57.406180,0 days 00:00:00.721579,46.901186260557495,13.430202205932241,COMPLETE
273,57.1579692748231,2023-07-11 23:08:49.036070,2023-07-11 23:08:49.669439,0 days 00:00:00.633369,46.8305170084426,14.513239720703893,COMPLETE
415,58.011376584950035,2023-07-11 23:08:55.377907,2023-07-11 23:08:56.115426,0 days 00:00:00.737519,52.42374653143839,7.532431081866754,COMPLETE
437,58.166917803013,2023-07-11 23:08:56.401964,2023-07-11 23:08:57.082541,0 days 00:00:00.680577,58.16918151231612,11.90951662687596,COMPLETE
313,58.5102938714518,2023-07-11 23:08:50.699425,2023-07-11 23:08:51.386261,0 days 00:00:00.686836,52.80998760009433,19.50147242747023,COMPLETE
403,59.77752830091038,2023-07-11 23:08:54.822549,2023-07-11 23:08:55.525903,0 days 00:00:00.703354,46.547414693976066,13.12853959834324,COMPLETE
324,62.49695451869663,2023-07-11 23:08:51.255734,2023-07-11 23:08:51.955257,0 days 00:00:00.699523,50.50590501001105,19.6784224289365,COMPLETE
442,62.65424301505685,2023-07-11 23:08:56.563108,2023-07-11 23:08:57.210712,0 days 00:00:00.647604,58.7476856782638,13.793172702427148,COMPLETE
12,62.75334025849945,2023-07-11 23:08:39.860840,2023-07-11 23:08:39.946043,0 days 00:00:00.085203,51.553668718846325,7.153012397316021,COMPLETE
277,63.16164673467881,2023-07-11 23:08:49.162498,2023-07-11 23:08:49.797893,0 days 00:00:00.635395,46.20412187758881,14.336834648351786,COMPLETE
3,63.30258129341937,2023-07-11 23:08:39.760973,2023-07-11 23:08:39.775656,0 days 00:00:00.014683,52.621325365764775,6.980432010807159,COMPLETE
359,63.899909178106576,2023-07-11 23:08:52.784735,2023-07-11 23:08:53.527175,0 days 00:00:00.742440,58.88357129562049,12.846919875148206,COMPLETE
11,64.49988585227375,2023-07-11 23:08:39.857804,2023-07-11 23:08:39.897005,0 days 00:00:00.039201,58.64046295607017,11.202574159580704,COMPLETE
441,65.15067335739383,2023-07-11 23:08:56.524729,2023-07-11 23:08:57.282749,0 days 00:00:00.758020,57.12517657806067,8.584893561666174,COMPLETE
348,66.08177122824942,2023-07-11 23:08:52.319851,2023-07-11 23:08:53.017887,0 days 00:00:00.698036,59.04597730709519,14.201839918932306,COMPLETE
7,66.50494964570966,2023-07-11 23:08:39.812138,2023-07-11 23:08:39.860132,0 days 00:00:00.047994,59.1495242176694,12.93411124193079,COMPLETE
14,67.41920594048507,2023-07-11 23:08:39.875589,2023-07-11 23:08:39.951912,0 days 00:00:00.076323,46.49190026278862,16.90268793739004,COMPLETE
429,67.60202403576989,2023-07-11 23:08:55.980996,2023-07-11 23:08:56.662313,0 days 00:00:00.681317,58.43680570613625,16.59509810960627,COMPLETE
289,67.95520947157787,2023-07-11 23:08:49.734568,2023-07-11 23:08:50.430801,0 days 00:00:00.696233,51.9849985510287,6.546339702363095,COMPLETE
10,68.76173120422558,2023-07-11 23:08:39.844758,2023-07-11 23:08:39.895972,0 days 00:00:00.051214,47.91830675048557,18.96759081155824,COMPLETE
306,69.2689687365846,2023-07-11 23:08:50.461780,2023-07-11 23:08:51.159330,0 days 00:00:00.697550,45.56770701769547,13.804782273874403,COMPLETE
434,69.51689791366258,2023-07-11 23:08:56.302126,2023-07-11 23:08:57.026589,0 days 00:00:00.724463,51.80089405342158,6.409226696314697,COMPLETE
395,70.15617571363877,2023-07-11 23:08:54.409037,2023-07-11 23:08:55.115240,0 days 00:00:00.706203,59.520579028938556,13.124598413157006,COMPLETE
9,72.22363418560657,2023-07-11 23:08:39.843052,2023-07-11 23:08:39.894689,0 days 00:00:00.051637,47.33142146920147,18.907310707317087,COMPLETE
303,73.00876157042812,2023-07-11 23:08:50.395755,2023-07-11 23:08:51.077394,0 days 00:00:00.681639,51.579117891683254,6.082543998892741,COMPLETE
6,73.73528469535218,2023-07-11 23:08:39.797533,2023-07-11 23:08:39.843928,0 days 00:00:00.046395,55.11551414261173,6.296515552860138,COMPLETE
354,74.22130359863658,2023-07-11 23:08:52.601303,2023-07-11 23:08:53.293257,0 days 00:00:00.691954,59.918113793744965,12.804824949621544,COMPLETE
22,74.68094152497149,2023-07-11 23:08:39.893708,2023-07-11 23:08:40.002046,0 days 00:00:00.108338,59.29422808531994,16.426247027682038,COMPLETE
418,75.06710709639705,2023-07-11 23:08:55.520405,2023-07-11 23:08:56.280142,0 days 00:00:00.759737,45.095962849002944,15.110396003910129,COMPLETE
435,76.75745147172867,2023-07-11 23:08:56.310110,2023-07-11 23:08:56.981982,0 days 00:00:00.671872,57.54920403000651,19.248578825686128,COMPLETE
315,77.78399137714631,2023-07-11 23:08:50.778826,2023-07-11 23:08:51.498066,0 days 00:00:00.719240,51.513524985810704,5.598316880380651,COMPLETE
314,78.4722419026898,2023-07-11 23:08:50.774583,2023-07-11 23:08:51.441839,0 days 00:00:00.667256,51.383658183062956,5.550238857495084,COMPLETE
20,81.1941323142372,2023-07-11 23:08:39.892958,2023-07-11 23:08:39.971568,0 days 00:00:00.078610,45.89575764361357,8.899896790659842,COMPLETE
467,81.69169898874569,2023-07-11 23:08:57.793966,2023-07-11 23:08:58.553491,0 days 00:00:00.759525,52.57807497473272,5.088565268339911,COMPLETE
16,83.9411156243674,2023-07-11 23:08:39.877321,2023-07-11 23:08:39.968388,0 days 00:00:00.091067,48.039136117720794,6.360329077117964,COMPLETE
400,86.6919987127986,2023-07-11 23:08:54.677316,2023-07-11 23:08:55.357602,0 days 00:00:00.680286,59.39759216465224,18.631774304926672,COMPLETE
4,86.75013992583314,2023-07-11 23:08:39.777701,2023-07-11 23:08:39.778875,0 days 00:00:00.001174,47.22757315923192,6.620641122861279,COMPLETE
419,90.77734386123994,2023-07-11 23:08:55.552238,2023-07-11 23:08:56.252580,0 days 00:00:00.700342,45.82071146068789,7.438467645554802,COMPLETE
23,98.39147963780103,2023-07-11 23:08:39.894298,2023-07-11 23:08:40.022430,0 days 00:00:00.128132,59.8276336128656,19.966758287251977,COMPLETE
